"","quote_id","multiplicative_rate_change","absolute_rate_change","lr_modifier"
"1","c79f6daf-74f1-4ead-a488-639b50227b4b",2.14175257731959,1.14175257731959,1.19646524678809
"2","26b4d1d1-8a26-41c3-884d-f601be9a5a1c",1.35414534288639,0.354145342886387,1.0050843296288
"3","936c791a-5b88-4d94-b441-bb8af541daa3",1.29983792544571,0.299837925445705,0.998021006929725
"4","d1b01d31-9c77-4112-b2ea-7f93cd45e38a",1.26712328767123,0.267123287671233,0.994111275723785
"5","d60690f5-34f8-49e3-8e74-c1d666a1f73d",1.45189504373178,0.451895043731778,1.01986615774842
"6","7d128cdb-17fd-4795-b460-cb05cc344506",1.22307692307692,0.223076923076923,0.989216144640147
"7","1cc8ac1b-65ae-483f-9df0-c4d7e52e71d1",1.23361823361823,0.233618233618234,0.990351256296773
"8","08a3975e-efec-40d8-b4f5-cc3d7c364712",0.88821752265861,-0.11178247734139,0.961315617696331
"9","dd0e6809-dc02-4cea-86ff-5ca848bb7b95",1.69213483146067,0.692134831460674,1.0686918491667
"10","32b400f4-4ae0-48fa-95d8-29ee199bd52d",1.10536398467433,0.10536398467433,0.977881280130546
"11","bd00858c-a36f-4911-93f0-fc46bba10f02",1.30482115085537,0.304821150855366,0.998638459239371
"12","439cbcbf-8ba4-4b67-b0c1-a6020499f9dc",1.58353221957041,0.583532219570406,1.04451426585768
"13","d7d47373-acfa-4eea-a40a-d3010493e7ad",1.15402567094516,0.154025670945158,0.982291853318791
"14","52dc4068-f829-4ed6-851a-94d363fdcfdc",1.17514124293785,0.175141242937853,0.984320293421114
"15","1ed30415-3998-4b99-aab4-324c8b9c82ae",0.691961776278808,-0.308038223721192,0.948467489735282
"16","36d8b095-557f-401d-976d-352360df9cdc",1.56828885400314,0.56828885400314,1.0413879947914
"17","31654779-d7a4-4a27-b94f-ae94745595fb",1.39045553145336,0.390455531453362,1.01024468279262
"18","2b37a32f-9e6d-4aff-be9a-3209cf83f82f",1.24614305750351,0.246143057503506,0.99172919048164
"19","3fd0ebb8-7d71-4ebe-864f-a48d765d708e",1.42628992628993,0.426289926289926,1.01571367890356
"20","72031546-59ef-4b64-aedd-20e67a03d11a",1.10147299509002,0.101472995090016,0.97754323388951
"21","234aef8e-178e-400b-b5e0-5d41a9923e22",1.21190476190476,0.211904761904762,0.98803690693917
"22","b176a4a1-a4f0-4342-822a-e624fd55241e",1.25396825396825,0.253968253968254,0.992606645051437
"23","a3c89d40-f25d-4385-b30d-fecc40e18993",1.05363475177305,0.0536347517730495,0.973543265911593
"24","34b6842c-a5b5-4e66-b30b-a511b904b960",1.41900647948164,0.419006479481641,1.01457045731942
"25","ec1c7e26-1c1d-4398-aaeb-d94ace72fcbb",1.59760273972603,0.597602739726027,1.0474603277744
"26","4e9369fd-d380-4e1e-b76e-bb918e0711a9",0.98937583001328,-0.0106241699867198,0.968556191407027
"27","95cef166-8d0c-47b3-9503-381d3e20db5c",1.06982466933251,0.0698246693325131,0.974866148432702
"28","67f155e4-1a5f-449c-a6ce-d3a04b88077c",1.60829493087558,0.608294930875576,1.04973724773104
"29","18ed73c1-de8c-4103-8706-d66fd8ec92aa",1.23324396782842,0.233243967828418,0.990310573883509
"30","45c6fd3a-cefd-4e02-a005-10f0b0564508",1.11577752553916,0.11577752553916,0.97879617342179
"31","733da4cc-5c45-4304-85d1-fa6fc9c64ddc",1.31315789473684,0.313157894736842,0.999684859695791
"32","b5a7e114-5839-4960-8c02-eecca2ecc5a6",1.19037199124726,0.190371991247265,0.985830501697754
"33","6ca71b69-2e94-44a7-a462-161806f47ba1",1.22410865874363,0.224108658743633,0.989326270760496
"34","87571f7b-67ae-46f5-b17b-4b8eced3b0b9",1.21895424836601,0.218954248366013,0.988778176321184
"35","fdf9d8e2-1f29-4194-ac7f-23c32e26c18f",1.17368421052632,0.173684210526316,0.984177930544423
"36","7e7d406c-3373-40e6-b005-c25faafe1489",1.29529130087789,0.295291300877893,0.997462818392725
"37","8a625817-5552-432f-83a4-f6637b19bb45",1.30068337129841,0.300683371298405,0.998125343997839
"38","22f112da-a90e-410f-8793-d27454b72e93",0.939914163090129,-0.0600858369098712,0.964945264130039
"39","0e8e82b6-cd3e-48a3-8ba2-438eebc09aa4",1.10249165168251,0.102491651682507,0.977631537447622
"40","78d68630-2b9e-43c5-9d70-b5601354967d",1.68165680473373,0.681656804733728,1.0662194737594
"41","8fb4d07b-17b2-4aca-8a1d-8a55c861a132",1.17892878163626,0.178928781636257,0.984692067688421
"42","857ed04f-cb25-40cf-97fb-a773433b7ff2",1.12334399269073,0.123343992690726,0.979470474366728
"43","1d771bdf-0835-44aa-b4ac-32b386f3c0a0",1.21833333333333,0.218333333333333,0.988712500891378
"44","048d705b-6bae-47ea-bcdc-4f457eefbb8b",1.15351629502573,0.153516295025729,0.982243822666735
"45","355cf2b1-5492-49a7-a6d1-16036ae2ee3e",1.25316455696203,0.253164556962025,0.992515928280135
"46","9d815036-f424-4369-a6c2-fb8d5fad1de3",1.01311728395062,0.0131172839506173,0.970354137503146
"47","fadcf66d-36cf-407c-b46d-b3f9ec9257d9",1.34162162162162,0.341621621621622,1.00338832739994
"48","fe92e241-43d0-468f-926e-bcbfdf4ea0ae",1.20141342756184,0.201413427561838,0.986951185430838
"49","5216d670-accd-43cb-a99b-83c24f338b22",1.23005982053838,0.230059820538385,0.989965599938495
"50","346b53fb-d408-4c4f-a9ad-d7f78d3ba7a0",1.11514392991239,0.11514392991239,0.978740077894322
"51","77c84fe6-c738-499b-aa83-6bd53792cffb",1.22247446083995,0.222474460839955,0.989151935312097
"52","d9488a9e-2d80-4c7b-b14d-e408219fc86e",1.52466367713004,0.524663677130045,1.0328256548924
"53","c540f9d7-ed2c-4e67-a94d-3bf38d65430a",1.1268925739005,0.126892573900505,0.979789550834617
"54","fbc0a5ec-d450-4743-a19b-aa850c20e602",1.69834710743802,0.698347107438017,1.07017116627128
"55","ee142df1-7093-4a18-8ec7-1d5579ec1bb5",1.01472253680634,0.0147225368063419,0.970477462390792
"56","a83f01b8-fa9e-48fe-bc66-776366dee3da",1.00531144374698,0.00531144374698211,0.969757716886676
"57","b38eb1e0-58de-4e84-964f-7a4c3f763413",1.25929054054054,0.259290540540541,0.993210880793948
"58","998b2d77-75c3-424c-8605-84079ba9422c",1.65167364016736,0.651673640167364,1.05930535555789
"59","f3f8e89b-2455-415f-ad88-b736a52ef7ce",1.3890306122449,0.389030612244898,1.01003512701512
"60","13a048e3-6014-4d92-9c21-dd7168c61fb8",1.43646408839779,0.43646408839779,1.01733849337412
"61","3daea7da-cc5c-47f3-b08a-b13a28b6e4e4",1.5774818401937,0.577481840193705,1.04326519942883
"62","5fb95bfd-c5c7-4411-840f-ee8db80ba9b6",1.31198447355653,0.311984473556526,0.999536549819385
